0001001EM1200903.csv,1,BT3800(ZZZZ)00.00.00,,âÒòH1R,âÒòH1T,âÒòH2R,âÒòH2T,âÒòH3R,âÒòH3T,âÒòH4R,âÒòH4T,âÒòH5R,âÒòH5T,âÒòH6R,âÒòH6T,âÒòH7R,âÒòH7T,âÒòH8R,âÒòH8T,âÒòH9R,âÒòH9T,âÒòH10R,âÒòH10T,âÒòH11R,âÒòH11T,âÒòH12R,âÒòH12T,âÒòH13R,âÒòH13T,âÒòH14R,âÒòH14T,âÒòH15R,âÒòH15T,âÒòH16R,âÒòH16T
2013,8,29,23,0.35,0.38,0.03,1.08,0.38,0.97,1.05,1.41,0.93,0.62,0.64,0.75,1.02,0.95,1.09,0.9,0.35,0.38,0.03,1.08,0.38,0.97,1.05,1.41,0.93,0.62,0.64,0.75,1.02,0.95,1.09,0.9
2013,8,29,24,0.22,0.23,0.01,0.47,0.24,0.62,0.51,0.93,0.49,0.27,0.37,0.61,0.66,0.6,0.59,0.67,0.22,0.23,0.01,0.47,0.24,0.62,0.51,0.93,0.49,0.27,0.37,0.61,0.66,0.6,0.59,0.67
2013,8,30,1,0.4,0.42,0.02,0.86,0.43,1.15,0.95,1.41,0.99,0.52,0.78,0.85,0.96,0.93,1.07,0.9,0.4,0.42,0.02,0.86,0.43,1.15,0.95,1.41,0.99,0.52,0.78,0.85,0.96,0.93,1.07,0.9
2013,8,30,2,0.3,0.33,0.03,0.7,0.31,0.76,0.83,1.32,0.79,0.49,0.47,0.66,0.63,0.76,0.67,0.86,0.3,0.33,0.03,0.7,0.31,0.76,0.83,1.32,0.79,0.49,0.47,0.66,0.63,0.76,0.67,0.86
2013,8,30,3,0.25,0.26,0.01,0.53,0.27,0.7,0.76,0.69,0.56,0.49,0.49,0.59,0.58,0.61,0.59,0.6,0.25,0.26,0.01,0.53,0.27,0.7,0.76,0.69,0.56,0.49,0.49,0.59,0.58,0.61,0.59,0.6
2013,8,30,4,0.47,0.5,0.03,1.15,0.49,1.35,1,1.04,0.98,0.6,0.55,0.99,1.4,1.04,1.01,1.24,0.47,0.5,0.03,1.15,0.49,1.35,1,1.04,0.98,0.6,0.55,0.99,1.4,1.04,1.01,1.24
2013,8,30,5,0.35,0.37,0.03,0.97,0.39,0.72,0.86,0.93,1.03,0.54,0.69,0.93,0.87,1.02,0.83,1.01,0.35,0.37,0.03,0.97,0.39,0.72,0.86,0.93,1.03,0.54,0.69,0.93,0.87,1.02,0.83,1.01
2013,8,30,6,0.25,0.26,0.01,0.75,0.27,0.75,0.57,0.56,0.75,0.34,0.28,0.55,0.73,0.67,0.6,0.64,0.25,0.26,0.01,0.75,0.27,0.75,0.57,0.56,0.75,0.34,0.28,0.55,0.73,0.67,0.6,0.64
2013,8,30,7,0.27,0.29,0.02,0.74,0.29,0.77,0.65,0.66,0.66,0.45,0.33,0.76,0.56,0.77,0.7,0.62,0.27,0.29,0.02,0.74,0.29,0.77,0.65,0.66,0.66,0.45,0.33,0.76,0.56,0.77,0.7,0.62
2013,8,30,8,0.32,0.35,0.03,0.93,0.35,0.65,0.87,1.34,0.91,0.38,0.64,0.72,0.67,0.9,0.93,0.79,0.48,0.525,0.045,1.395,0.525,0.975,1.305,2.01,1.365,0.57,0.96,1.08,1.005,1.35,1.395,1.185
2013,8,30,9,1.31,1.4,0.1,2.95,1.4,3.73,2.73,4.8,3.92,1.72,1.66,2.7,3.47,3.66,4.19,6.84,1.965,2.1,0.15,4.425,2.1,5.595,4.095,7.2,5.88,2.58,2.49,4.05,5.205,5.49,6.285,10.26
2013,8,30,10,1.39,1.5,0.12,3.83,1.4,2.8,3.77,7.1,3.72,2.39,1.92,3.8,5.29,3.61,4.1,11.63,2.085,2.25,0.18,5.745,2.1,4.2,5.655,10.65,5.58,3.585,2.88,5.7,7.935,5.415,6.15,17.445
2013,8,30,11,0.8,0.83,0.03,2.27,0.86,1.98,1.85,3.34,2.38,1.51,1.22,2.25,1.73,1.76,2.34,5.69,1.2,1.245,0.045,3.405,1.29,2.97,2.775,5.01,3.57,2.265,1.83,3.375,2.595,2.64,3.51,8.535
2013,8,30,12,0.355,0.385,0.03,1.035,0.38,0.83,1.075,1.58,0.78,0.7,0.47,0.8,0.745,0.76,0.9,2.205,0.5325,0.5775,0.045,1.5525,0.57,1.245,1.6125,2.37,1.17,1.05,0.705,1.2,1.1175,1.14,1.35,3.3075
2013,8,30,13,0.78,0.86,0.09,1.99,0.81,2.05,2.33,4.17,2.01,1.25,1.54,1.85,1.58,2.16,2.63,3.45,1.17,1.29,0.135,2.985,1.215,3.075,3.495,6.255,3.015,1.875,2.31,2.775,2.37,3.24,3.945,5.175
2013,8,30,14,1.34,1.45,0.12,3.38,1.39,3.29,3.22,7.12,2.97,2.73,1.35,2.87,4.24,3.56,4.33,9.74,2.01,2.175,0.18,5.07,2.085,4.935,4.83,10.68,4.455,4.095,2.025,4.305,6.36,5.34,6.495,14.61
2013,8,30,15,1.47,1.56,0.1,3.61,1.57,3.21,4.2,7.53,3.62,1.98,1.8,3.27,6.06,3.31,4.4,12.9,2.205,2.34,0.15,5.415,2.355,4.815,6.3,11.295,5.43,2.97,2.7,4.905,9.09,4.965,6.6,19.35
2013,8,30,16,1.34,1.41,0.07,2.83,1.39,2.78,2.84,5.36,2.92,2.13,2.5,3.29,4.69,3.95,3.73,9.01,2.01,2.115,0.105,4.245,2.085,4.17,4.26,8.04,4.38,3.195,3.75,4.935,7.035,5.925,5.595,13.515
2013,8,30,17,0.77,0.83,0.07,1.89,0.8,2.11,2.14,3.93,1.95,1.14,1.46,2.18,2.1,1.71,1.74,4.89,1.155,1.245,0.105,2.835,1.2,3.165,3.21,5.895,2.925,1.71,2.19,3.27,3.15,2.565,2.61,7.335
2013,8,30,18,0.85,0.92,0.07,2.67,0.92,2.01,2.14,4.71,2.12,1.21,0.91,1.93,1.81,1.79,2.69,7.38,1.275,1.38,0.105,4.005,1.38,3.015,3.21,7.065,3.18,1.815,1.365,2.895,2.715,2.685,4.035,11.07
2013,8,30,19,0.8,0.85,0.05,2.53,0.87,1.85,1.68,3.66,2.2,1.28,1.32,1.84,1.96,2.39,2.37,5.97,1.2,1.275,0.075,3.795,1.305,2.775,2.52,5.49,3.3,1.92,1.98,2.76,2.94,3.585,3.555,8.955
2013,8,30,20,0.64,0.66,0.02,1.51,0.66,1.86,1.69,2.26,1.88,0.83,0.73,1.71,1.3,1.53,2.13,4.24,0.96,0.99,0.03,2.265,0.99,2.79,2.535,3.39,2.82,1.245,1.095,2.565,1.95,2.295,3.195,6.36
2013,8,30,21,0.63,0.69,0.06,1.75,0.65,1.41,1.53,2.93,1.3,0.9,1.03,1.62,1.78,1.52,1.84,3.85,0.945,1.035,0.09,2.625,0.975,2.115,2.295,4.395,1.95,1.35,1.545,2.43,2.67,2.28,2.76,5.775
2013,8,30,22,0.79,0.83,0.04,2.24,0.8,1.74,2.28,3.87,2.13,1.33,1.26,2.06,1.92,1.87,2.33,6.27,1.185,1.245,0.06,3.36,1.2,2.61,3.42,5.805,3.195,1.995,1.89,3.09,2.88,2.805,3.495,9.405
2013,8,30,23,0.45,0.5,0.05,1.48,0.46,1.02,0.95,1.73,1.14,0.83,0.73,1.07,1.34,1.28,1.02,2.79,0.675,0.75,0.075,2.22,0.69,1.53,1.425,2.595,1.71,1.245,1.095,1.605,2.01,1.92,1.53,4.185
2013,8,30,24,0.28,0.3,0.02,0.82,0.29,0.58,0.78,1.08,0.77,0.55,0.39,0.69,0.76,0.75,0.8,0.77,0.42,0.45,0.03,1.23,0.435,0.87,1.17,1.62,1.155,0.825,0.585,1.035,1.14,1.125,1.2,1.155
2013,8,31,1,0.39,0.43,0.04,1.23,0.41,0.92,1.02,1.78,1.06,0.5,0.69,0.92,0.99,0.81,0.93,1.07,0.585,0.645,0.06,1.845,0.615,1.38,1.53,2.67,1.59,0.75,1.035,1.38,1.485,1.215,1.395,1.605
2013,8,31,2,0.31,0.32,0.01,0.9,0.32,0.88,0.71,1.19,0.69,0.52,0.33,0.76,0.85,0.86,0.64,0.69,0.465,0.48,0.015,1.35,0.48,1.32,1.065,1.785,1.035,0.78,0.495,1.14,1.275,1.29,0.96,1.035
2013,8,31,3,0.28,0.3,0.02,0.88,0.3,0.76,0.73,0.79,0.8,0.47,0.47,0.69,0.68,0.84,0.62,0.71,0.42,0.45,0.03,1.32,0.45,1.14,1.095,1.185,1.2,0.705,0.705,1.035,1.02,1.26,0.93,1.065
2013,8,31,4,0.22,0.24,0.02,0.64,0.24,0.47,0.54,0.56,0.49,0.27,0.28,0.63,0.6,0.65,0.58,0.65,0.33,0.36,0.03,0.96,0.36,0.705,0.81,0.84,0.735,0.405,0.42,0.945,0.9,0.975,0.87,0.975
2013,8,31,5,0.49,0.51,0.02,1.31,0.5,1.45,1.39,1.26,1.06,0.59,0.51,1.34,1.4,1.11,1.24,1.42,0.735,0.765,0.03,1.965,0.75,2.175,2.085,1.89,1.59,0.885,0.765,2.01,2.1,1.665,1.86,2.13
2013,8,31,6,0.39,0.43,0.04,1.24,0.41,1.01,0.98,1.12,0.94,0.53,0.74,1.02,1.1,1.11,1.04,1.06,0.585,0.645,0.06,1.86,0.615,1.515,1.47,1.68,1.41,0.795,1.11,1.53,1.65,1.665,1.56,1.59
2013,8,31,7,0.24,0.27,0.03,0.55,0.26,0.71,0.57,0.7,0.68,0.36,0.29,0.53,0.61,0.68,0.53,0.64,0.36,0.405,0.045,0.825,0.39,1.065,0.855,1.05,1.02,0.54,0.435,0.795,0.915,1.02,0.795,0.96
2013,8,31,8,0.3,0.32,0.02,0.71,0.32,0.89,0.81,1.11,0.64,0.49,0.59,0.66,0.65,0.84,0.72,0.85,0.45,0.48,0.03,1.065,0.48,1.335,1.215,1.665,0.96,0.735,0.885,0.99,0.975,1.26,1.08,1.275
2013,8,31,9,0.26,0.29,0.03,0.66,0.27,0.55,0.61,0.93,0.53,0.39,0.4,0.72,0.66,0.67,0.74,0.67,0.39,0.435,0.045,0.99,0.405,0.825,0.915,1.395,0.795,0.585,0.6,1.08,0.99,1.005,1.11,1.005
2013,8,31,10,1.55,1.68,0.14,4.88,1.66,3.98,4.75,5.94,3.83,1.62,1.88,3.73,6.66,3.68,4.68,3.46,2.325,2.52,0.21,7.32,2.49,5.97,7.125,8.91,5.745,2.43,2.82,5.595,9.99,5.52,7.02,5.19
2013,8,31,11,1.31,1.35,0.04,2.71,1.44,3.84,3.55,5.69,3.49,1.79,1.9,3.52,5.98,3.6,3.48,3.67,1.965,2.025,0.06,4.065,2.16,5.76,5.325,8.535,5.235,2.685,2.85,5.28,8.97,5.4,5.22,5.505
2013,8,31,12,0.6,0.635,0.035,1.53,0.65,1.355,1.6,2.78,1.615,0.81,0.74,1.455,2.68,1.47,1.28,1.46,0.9,0.9525,0.0525,2.295,0.975,2.0325,2.4,4.17,2.4225,1.215,1.11,2.1825,4.02,2.205,1.92,2.19
2013,8,31,13,1.18,1.29,0.11,2.98,1.21,2.74,2.49,5.43,3.08,1.57,1.45,2.78,3.55,3.17,2.7,2.89,1.77,1.935,0.165,4.47,1.815,4.11,3.735,8.145,4.62,2.355,2.175,4.17,5.325,4.755,4.05,4.335
2013,8,31,14,0.69,0.75,0.07,2.16,0.73,1.42,1.79,2.44,1.43,0.99,1.23,1.97,1.91,1.42,2.27,1.5,1.035,1.125,0.105,3.24,1.095,2.13,2.685,3.66,2.145,1.485,1.845,2.955,2.865,2.13,3.405,2.25
2013,8,31,15,0.34,0.37,0.04,0.9,0.35,0.7,0.87,1.17,0.94,0.36,0.66,0.8,0.91,0.86,0.84,0.7,0.51,0.555,0.06,1.35,0.525,1.05,1.305,1.755,1.41,0.54,0.99,1.2,1.365,1.29,1.26,1.05
2013,8,31,16,0.41,0.43,0.02,0.93,0.45,0.83,1.14,1.68,0.89,0.64,0.47,1.18,1.26,0.85,0.97,1.08,0.615,0.645,0.03,1.395,0.675,1.245,1.71,2.52,1.335,0.96,0.705,1.77,1.89,1.275,1.455,1.62
2013,8,31,17,1.15,1.26,0.12,2.64,1.21,2.99,2.72,4.26,2.87,1.92,1.44,3.34,6.09,2.44,2.39,2.81,1.725,1.89,0.18,3.96,1.815,4.485,4.08,6.39,4.305,2.88,2.16,5.01,9.135,3.66,3.585,4.215
2013,8,31,18,1.29,1.42,0.14,3.68,1.41,3.84,3.33,5.53,3.29,2.43,1.64,3.59,5.45,2.91,2.73,2.86,1.935,2.13,0.21,5.52,2.115,5.76,4.995,8.295,4.935,3.645,2.46,5.385,8.175,4.365,4.095,4.29
2013,8,31,19,1.45,1.54,0.1,4.41,1.51,3.1,3.77,5.03,3.23,1.57,2.65,3.39,7.1,3.6,3.81,3.14,2.175,2.31,0.15,6.615,2.265,4.65,5.655,7.545,4.845,2.355,3.975,5.085,10.65,5.4,5.715,4.71
2013,8,31,20,1.25,1.28,0.03,3.65,1.33,2.88,3.11,4.77,3.53,1.26,2.38,2.79,5.25,3.14,2.81,2.58,1.875,1.92,0.045,5.475,1.995,4.32,4.665,7.155,5.295,1.89,3.57,4.185,7.875,4.71,4.215,3.87
2013,8,31,21,0.96,1.02,0.07,2.3,0.99,2.44,2.81,3.87,1.94,1.04,1.85,1.97,3.03,1.96,2.37,2.68,1.44,1.53,0.105,3.45,1.485,3.66,4.215,5.805,2.91,1.56,2.775,2.955,4.545,2.94,3.555,4.02
2013,8,31,22,0.4,0.43,0.03,1.17,0.41,0.99,1.02,1.77,0.83,0.49,0.42,1.07,0.86,1.03,0.95,0.86,0.6,0.645,0.045,1.755,0.615,1.485,1.53,2.655,1.245,0.735,0.63,1.605,1.29,1.545,1.425,1.29
2013,8,31,23,0.19,0.2,0.01,0.45,0.21,0.5,0.4,0.9,0.55,0.29,0.33,0.54,0.45,0.53,0.48,0.49,0.285,0.3,0.015,0.675,0.315,0.75,0.6,1.35,0.825,0.435,0.495,0.81,0.675,0.795,0.72,0.735
2013,8,31,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17
2013,9,1,24,0.28,0.31,0.03,0.75,0.31,0.61,0.59,1.06,0.67,0.34,0.47,0.7,0.61,0.66,0.63,0.78,0.42,0.465,0.045,1.125,0.465,0.915,0.885,1.59,1.005,0.51,0.705,1.05,0.915,0.99,0.945,1.17

